ticker,date,market_cap,1_month_growth,3_month_growth,6_month_growth,12_month_growth
AGYS,2023-01,1988904524,1.134,1.4469,1.621,2.0334
AGYS,2024-04,2131829514,1.0329,1.0188,1.1546,1.0387
AGYS,2024-03,2063913242,0.9474,0.9423,1.2149,1.0286
AGYS,2024-02,2178537541,1.0411,0.9618,1.2248,1.0743
AGYS,2024-01,2092574087,0.9554,1.1333,1.2133,1.0521
VRNS,2019-12,2341298560,1.0273,1.2104,1.2694,
VRNS,2019-11,2279141539,1.1786,1.0817,1.0887,
VRNS,2019-10,1933726092,0.9997,0.9524,1.0146,
VRNS,2019-09,1934295994,0.9181,1.0487,1.0791,
VRNS,2019-08,2106918916,1.0377,1.0065,1.2303,
VRNS,2019-07,2030360928,1.1008,1.0653,1.2773,
VRNS,2019-06,1844412091,0.8811,1.0289,,
VRNS,2019-05,2093383069,1.0983,1.2224,,
VRNS,2019-04,1905971666,1.0633,1.199,,
VRNS,2019-03,1792573189,1.0467,,,
VRNS,2019-02,1712578277,1.0774,,,
VRNS,2019-01,1589615452,,,,
VRNS,2020-12,4670015633,1.222,1.2953,1.7065,1.9946
VRNS,2020-11,3821727086,0.9797,1.0213,1.6098,1.6768
VRNS,2020-10,3900824073,1.0819,1.1917,1.9875,2.0173
VRNS,2020-09,3605382308,0.9635,1.3175,1.7633,1.8639
VRNS,2020-08,3742132661,1.1432,1.5763,1.3777,1.7761
VRNS,2020-07,3273281135,1.1961,1.6677,1.2737,1.6122
VRNS,2020-06,2736534581,1.1527,1.3384,1.1688,1.4837
VRNS,2020-05,2374023908,1.2096,0.874,1.0416,1.1341
VRNS,2020-04,1962724214,0.9599,0.7637,1.015,1.0298
VRNS,2020-03,2044637838,0.7528,0.8733,1.057,1.1406
VRNS,2020-02,2716128819,1.0569,1.1917,1.2891,1.586
VRNS,2020-01,2569900404,1.0976,1.329,1.2657,1.6167
VRNS,2021-12,5298883951,0.8332,0.7275,0.9202,1.1347
VRNS,2021-11,6359308594,0.9446,0.9865,1.2657,1.664
VRNS,2021-10,6732164079,0.9243,1.0499,1.1605,1.7258
VRNS,2021-09,7283500071,1.1298,1.2649,1.3173,2.0202
VRNS,2021-08,6446503142,1.0054,1.283,0.9824,1.7227
VRNS,2021-07,6412161453,1.1136,1.1054,1.0974,1.9589
VRNS,2021-06,5758272443,1.1461,1.0415,1.233,2.1042
VRNS,2021-05,5024429684,0.8662,0.7657,1.3147,2.1164
VRNS,2021-04,5800873729,1.0492,0.9928,1.4871,2.9555
VRNS,2021-03,5529003260,0.8426,1.1839,1.5335,2.7041
VRNS,2021-02,6562219548,1.1231,1.7171,1.7536,2.416
VRNS,2021-01,5843026666,1.2512,1.4979,1.7851,2.2736
VRNS,2022-12,2477041357,1.1573,0.8206,0.7082,0.4675
VRNS,2022-11,2140452059,0.746,0.6625,0.5857,0.3366
VRNS,2022-10,2869330151,0.9506,0.9093,0.5595,0.4262
VRNS,2022-09,3018418950,0.9342,0.863,0.6438,0.4144
VRNS,2022-08,3230934590,1.0238,0.8841,0.7523,0.5012
VRNS,2022-07,3155692141,0.9023,0.6154,0.7382,0.4921
VRNS,2022-06,3497524165,0.957,0.746,0.66,0.6074
VRNS,2022-05,3654642460,0.7127,0.851,0.5747,0.7274
VRNS,2022-04,5128088469,1.0938,1.1997,0.7617,0.884
VRNS,2022-03,4688266871,1.0917,0.8848,0.6437,0.8479
VRNS,2022-02,4294540962,1.0047,0.6753,0.6662,0.6544
VRNS,2022-01,4274582841,0.8067,0.6349,0.6666,0.7316
VRNS,2023-12,4876844990,1.1887,1.4361,1.7094,1.9688
VRNS,2023-11,4102832933,1.1929,1.2256,1.5427,1.9168
VRNS,2023-10,3439425902,1.0128,1.1721,1.2704,1.1987
VRNS,2023-09,3395823132,1.0144,1.1903,1.2086,1.125
VRNS,2023-08,3347550351,1.1407,1.2587,1.1277,1.0361
VRNS,2023-07,2934522139,1.0286,1.0839,1.0821,0.9299
VRNS,2023-06,2853010161,1.0728,1.0154,1.1518,0.8157
VRNS,2023-05,2659506021,0.9823,0.8959,1.2425,0.7277
VRNS,2023-04,2707408445,0.9636,0.9984,0.9436,0.528
VRNS,2023-03,2809611899,0.9465,1.1343,0.9308,0.5993
VRNS,2023-02,2968445710,1.0946,1.3868,0.9188,0.6912
VRNS,2023-01,2711798603,1.0948,0.9451,0.8593,0.6344
VRNS,2024-04,4931651800,0.923,1.0023,1.4339,1.8215
VRNS,2024-03,5343238224,0.0103,1.0956,1.5735,1.9018
VRNS,2024-02,517930637770,105.2646,126.2373,154.7193,174.4787
VRNS,2024-01,4920272957,1.0089,1.4306,1.6767,1.8144
FIVN,2019-12,4059597789,1.0497,1.1653,1.3352,
FIVN,2019-11,3867407227,1.151,1.0351,1.2762,
FIVN,2019-10,3360019999,0.9645,1.1039,1.0931,
FIVN,2019-09,3483624487,0.9324,1.1457,1.0965,
FIVN,2019-08,3736125186,1.2275,1.2329,1.1907,
FIVN,2019-07,3043691458,1.0011,0.9902,1.1066,
FIVN,2019-06,3040496308,1.0033,0.957,,
FIVN,2019-05,3030417483,0.9859,0.9658,,
FIVN,2019-04,3073797039,0.9675,1.1175,,
FIVN,2019-03,3177180490,1.0126,,,
FIVN,2019-02,3137795916,1.1408,,,
FIVN,2019-01,2750557920,,,,
FIVN,2020-12,11034894125,1.1304,1.3785,1.6872,2.7182
FIVN,2020-11,9762156662,1.0437,1.2052,1.5157,2.5242
FIVN,2020-10,9353791399,1.1685,1.2418,1.6995,2.7838
FIVN,2020-09,8004895335,0.9882,1.224,1.8876,2.2979
FIVN,2020-08,8100332114,1.0754,1.2577,1.7596,2.1681
FIVN,2020-07,7532184654,1.1517,1.3685,1.7181,2.4747
FIVN,2020-06,6540191738,1.0155,1.5422,1.611,2.151
FIVN,2020-05,6440652114,1.1702,1.3991,1.6654,2.1253
FIVN,2020-04,5503786211,1.2978,1.2554,1.638,1.7905
FIVN,2020-03,4240883944,0.9212,1.0447,1.2174,1.3348
FIVN,2020-02,4603582715,1.0501,1.1904,1.2322,1.4671
FIVN,2020-01,4383993333,1.0799,1.3048,1.4404,1.5939
FIVN,2021-12,9270801434,0.8886,0.8102,0.7961,0.8401
FIVN,2021-11,10433040158,0.9838,0.8171,0.9132,1.0687
FIVN,2021-10,10605051716,0.9268,0.8227,0.9045,1.1338
FIVN,2021-09,11442053627,0.8962,0.9826,1.0382,1.4294
FIVN,2021-08,12768003545,0.9905,1.1175,1.0798,1.5762
FIVN,2021-07,12890297428,1.1069,1.0994,1.1271,1.7114
FIVN,2021-06,11645108309,1.0193,1.0567,1.0553,1.7805
FIVN,2021-05,11425071282,0.9745,0.9663,1.1703,1.7739
FIVN,2021-04,11724541510,1.0639,1.0251,1.2535,2.1303
FIVN,2021-03,11020707536,0.9321,0.9987,1.3767,2.5987
FIVN,2021-02,11824120038,1.0338,1.2112,1.4597,2.5685
FIVN,2021-01,11437103122,1.0364,1.2227,1.5184,2.6088
FIVN,2022-12,4782586902,1.1635,0.8144,0.7266,0.5159
FIVN,2022-11,4110360205,0.93,0.533,0.5937,0.394
FIVN,2022-10,4419774377,0.7527,0.65,0.5745,0.4168
FIVN,2022-09,5872177481,0.7615,0.8922,0.8471,0.5132
FIVN,2022-08,7711320921,1.1341,1.1138,0.9093,0.604
FIVN,2022-07,6799370615,1.0331,0.8838,0.767,0.5275
FIVN,2022-06,6581728320,0.9507,0.9494,0.7099,0.5652
FIVN,2022-05,6923219693,0.8999,0.8164,0.6636,0.606
FIVN,2022-04,7693588014,1.1098,0.8679,0.7255,0.6562
FIVN,2022-03,6932483375,0.8175,0.7478,0.6059,0.629
FIVN,2022-02,8480316997,0.9566,0.8128,0.6642,0.7172
FIVN,2022-01,8865055785,0.9562,0.8359,0.6877,0.7751
FIVN,2023-12,5811706275,1.1747,1.2016,1.0788,1.2152
FIVN,2023-11,4947358727,1.1183,0.9316,1.1881,1.2036
FIVN,2023-10,4424076063,0.9147,0.7238,0.8999,1.001
FIVN,2023-09,4836455929,0.9107,0.8978,1.0568,0.8236
FIVN,2023-08,5310773104,0.8688,1.2754,0.9428,0.6887
FIVN,2023-07,6112598701,1.1347,1.2433,1.1783,0.899
FIVN,2023-06,5386961458,1.2937,1.1771,1.1264,0.8185
FIVN,2023-05,4164035644,0.847,0.7392,1.0131,0.6015
FIVN,2023-04,4916439581,1.0743,0.9477,1.1124,0.639
FIVN,2023-03,4576449172,0.8124,0.9569,0.7793,0.6601
FIVN,2023-02,5633061454,1.0858,1.3705,0.7305,0.6643
FIVN,2023-01,5187762088,1.0847,1.1738,0.763,0.5852
FIVN,2024-04,4325560111,0.9785,0.7797,0.9777,0.8798
FIVN,2024-03,4420555342,0.8614,0.7606,0.914,0.9659
FIVN,2024-02,5131587925,0.925,1.0372,0.9663,0.911
FIVN,2024-01,5547879072,0.9546,1.254,0.9076,1.0694
SWI,2019-12,2985345804,0.9609,0.9999,1.0198,
SWI,2019-11,3106746798,1.0118,1.1161,1.028,
SWI,2019-10,3070666340,1.0285,1.0298,0.9948,
SWI,2019-09,2985714694,1.0726,1.0199,0.9798,
SWI,2019-08,2783619240,0.9335,0.9211,0.9327,
SWI,2019-07,2981791365,1.0186,0.966,1.1592,
SWI,2019-06,2927371621,0.9686,0.9606,,
SWI,2019-05,3022212010,0.9791,1.0126,,
SWI,2019-04,3086738354,1.0129,1.2,,
SWI,2019-03,3047317472,1.021,,,
SWI,2019-02,2984580087,1.1603,,,
SWI,2019-01,2572211904,,,,
SWI,2020-12,3141631438,0.863,0.9656,1.0226,1.0524
SWI,2020-11,3640236874,1.0415,1.1082,1.2797,1.1717
SWI,2020-10,3495025566,1.0742,1.1729,1.3181,1.1382
SWI,2020-09,3253705872,0.9905,1.059,1.2971,1.0898
SWI,2020-08,3284939313,1.1024,1.1548,1.0793,1.1801
SWI,2020-07,2979848331,0.9699,1.1238,0.9779,0.9993
SWI,2020-06,3072293811,1.0801,1.2248,1.0291,1.0495
SWI,2020-05,2844557430,1.0728,0.9346,0.9156,0.9412
SWI,2020-04,2651599328,1.0571,0.8702,0.8635,0.859
SWI,2020-03,2508454907,0.8242,0.8403,0.8402,0.8232
SWI,2020-02,3043660331,0.9988,0.9797,1.0934,1.0198
SWI,2020-01,3047237612,1.0207,0.9924,1.0219,1.1847
SWI,2021-12,2274205896,0.896,0.838,0.8063,0.7239
SWI,2021-11,2538061333,0.8681,0.8648,0.9227,0.6972
SWI,2021-10,2923652876,1.0773,0.9342,0.9785,0.8365
SWI,2021-09,2713843507,0.9247,0.9621,0.9736,0.8341
SWI,2021-08,2934790919,0.9377,1.067,1.0761,0.8934
SWI,2021-07,3129658184,1.1096,1.0474,1.2092,1.0503
SWI,2021-06,2820626953,1.0255,1.0119,0.8978,0.9181
SWI,2021-05,2750622524,0.9205,1.0085,0.7556,0.967
SWI,2021-04,2988031144,1.072,1.1545,0.8549,1.1269
SWI,2021-03,2787348961,1.022,0.8872,0.8567,1.1112
SWI,2021-02,2727322013,1.0537,0.7492,0.8303,0.8961
SWI,2021-01,2588272293,0.8239,0.7406,0.8686,0.8494
SWI,2022-12,1427919419,1.0075,1.0733,0.7812,0.6279
SWI,2022-11,1417292039,1.0187,0.9018,0.7659,0.5584
SWI,2022-10,1391262659,1.0458,0.8012,0.6802,0.4759
SWI,2022-09,1330388222,0.8465,0.7278,0.6644,0.4902
SWI,2022-08,1571672828,0.9051,0.8494,0.738,0.5355
SWI,2022-07,1736454357,0.95,0.849,0.7901,0.5548
SWI,2022-06,1827875050,0.9878,0.9129,0.8037,0.648
SWI,2022-05,1850378722,0.9047,0.8689,0.7291,0.6727
SWI,2022-04,2045239989,1.0214,0.9306,0.6995,0.6845
SWI,2022-03,2002312645,0.9402,0.8804,0.7378,0.7184
SWI,2022-02,2129666820,0.969,0.8391,0.7257,0.7809
SWI,2022-01,2197736402,0.9664,0.7517,0.7022,0.8491
SWI,2023-12,1960739962,1.0574,1.1846,1.1998,1.3731
SWI,2023-11,1854228095,1.2077,1.019,1.271,1.3083
SWI,2023-10,1535329624,0.9276,0.8934,1.1072,1.1036
SWI,2023-09,1655229125,0.9096,1.0129,1.1642,1.2442
SWI,2023-08,1819677750,1.0589,1.2473,1.1451,1.1578
SWI,2023-07,1718446812,1.0516,1.2393,1.1068,0.9896
SWI,2023-06,1634170797,1.1201,1.1494,1.1444,0.894
SWI,2023-05,1458929438,1.0521,0.9181,1.0294,0.7884
SWI,2023-04,1386653093,0.9753,0.8931,0.9967,0.678
SWI,2023-03,1421751559,0.8947,0.9957,1.0687,0.7101
SWI,2023-02,1589092829,1.0234,1.1212,1.0111,0.7462
SWI,2023-01,1552691646,1.0874,1.116,0.8942,0.7065
SWI,2024-04,1860578057,0.9105,0.9465,1.2118,1.3418
SWI,2024-03,2043409787,0.994,1.0422,1.2345,1.4372
SWI,2024-02,2055672262,1.0457,1.1086,1.1297,1.2936
SWI,2024-01,1965828071,1.0026,1.2804,1.144,1.2661
SPSC,2019-12,1976772661,1.0209,1.186,1.0728,
SPSC,2019-11,1936382771,1.1269,1.0619,1.0667,
SPSC,2019-10,1718396966,1.031,0.9396,0.9453,
SPSC,2019-09,1666707002,0.914,0.9045,0.8926,
SPSC,2019-08,1823437956,0.997,1.0044,1.0354,
SPSC,2019-07,1828833450,0.9925,1.0061,1.2108,
SPSC,2019-06,1842681330,1.015,0.9869,,
SPSC,2019-05,1815363981,0.9987,1.0308,,
SPSC,2019-04,1817769214,0.9735,1.2035,,
SPSC,2019-03,1867217284,1.0603,,,
SPSC,2019-02,1761076800,1.1659,,,
SPSC,2019-01,1510426186,,,,
SPSC,2020-12,3643075054,1.0912,1.3576,1.4379,1.8429
SPSC,2020-11,3338641664,1.108,1.2074,1.5808,1.7242
SPSC,2020-10,3013293211,1.1229,1.1562,1.7335,1.7535
SPSC,2020-09,2683417192,0.9704,1.0591,1.7205,1.61
SPSC,2020-08,2765195178,1.061,1.3093,1.3731,1.5165
SPSC,2020-07,2606134670,1.0286,1.4993,1.2996,1.425
SPSC,2020-06,2533621622,1.1996,1.6245,1.2817,1.375
SPSC,2020-05,2111976215,1.215,1.0487,1.0907,1.1634
SPSC,2020-04,1738221961,1.1145,0.8668,1.0115,0.9562
SPSC,2020-03,1559674640,0.7745,0.789,0.9358,0.8353
SPSC,2020-02,2013815781,1.0043,1.04,1.1044,1.1435
SPSC,2020-01,2005266651,1.0144,1.1669,1.0965,1.3276
SPSC,2021-12,5085945988,0.9661,0.9477,1.4424,1.3961
SPSC,2021-11,5264456231,0.8941,1.2125,1.5354,1.5768
SPSC,2021-10,5888005774,1.0972,1.64,1.5967,1.954
SPSC,2021-09,5366532142,1.236,1.522,1.4794,1.9999
SPSC,2021-08,4341734989,1.2093,1.2663,1.1322,1.5701
SPSC,2021-07,3590243494,1.0182,0.9736,0.9211,1.3776
SPSC,2021-06,3526035758,1.0284,0.9721,0.9679,1.3917
SPSC,2021-05,3428718548,0.9298,0.8941,1.027,1.6235
SPSC,2021-04,3687614226,1.0166,0.9461,1.2238,2.1215
SPSC,2021-03,3627393188,0.9459,0.9957,1.3518,2.3257
SPSC,2021-02,3834746341,0.9839,1.1486,1.3868,1.9042
SPSC,2021-01,3897649285,1.0699,1.2935,1.4956,1.9437
SPSC,2022-12,4771731044,1.0266,1.0814,1.228,0.9382
SPSC,2022-11,4647981171,1.0192,1.0077,1.1941,0.8829
SPSC,2022-10,4560235331,1.0334,1.122,1.0157,0.7745
SPSC,2022-09,4412725312,0.9567,1.1356,0.9541,0.8223
SPSC,2022-08,4612606936,1.1349,1.185,1.0172,1.0624
SPSC,2022-07,4064432730,1.046,0.9053,0.9235,1.1321
SPSC,2022-06,3885847699,0.9983,0.8401,0.764,1.102
SPSC,2022-05,3892351483,0.867,0.8583,0.7394,1.1352
SPSC,2022-04,4489569402,0.9707,1.0201,0.7625,1.2175
SPSC,2022-03,4625195634,1.0199,0.9094,0.8619,1.2751
SPSC,2022-02,4534744677,1.0304,0.8614,1.0445,1.1825
SPSC,2022-01,4401129915,0.8654,0.7475,1.2259,1.1292
SPSC,2023-12,6900732099,1.0957,1.0746,1.0603,1.4462
SPSC,2023-11,6298082460,1.0396,0.9867,1.1024,1.355
SPSC,2023-10,6058049876,0.9433,0.8945,1.1082,1.3285
SPSC,2023-09,6421890799,1.006,0.9868,1.1994,1.4553
SPSC,2023-08,6383294462,0.9425,1.1173,1.1988,1.3839
SPSC,2023-07,6772753383,1.0407,1.2389,1.4087,1.6663
SPSC,2023-06,6508062529,1.1391,1.2155,1.3639,1.6748
SPSC,2023-05,5713314989,1.0451,1.0729,1.2292,1.4678
SPSC,2023-04,5466686048,1.021,1.1371,1.1988,1.2176
SPSC,2023-03,5354173561,1.0055,1.1221,1.2133,1.1576
SPSC,2023-02,5324898859,1.1076,1.1456,1.1544,1.1742
SPSC,2023-01,4807744741,1.0075,1.0543,1.1829,1.0924
SPSC,2024-04,6319589586,0.9265,0.9398,1.0432,1.156
SPSC,2024-03,6821200410,0.9808,0.9885,1.0622,1.274
SPSC,2024-02,6955064029,1.0343,1.1043,1.0896,1.3061
SPSC,2024-01,6724424582,0.9745,1.11,0.9929,1.3987
CVLT,2019-12,2135020131,0.9334,1.0478,0.9811,
CVLT,2019-11,2287292418,1.0792,1.1889,1.0184,
CVLT,2019-10,2119419296,1.0401,0.939,0.7504,
CVLT,2019-09,2037649719,1.0591,0.9364,0.6813,
CVLT,2019-08,1923943212,0.8524,0.8566,0.6193,
CVLT,2019-07,2257017289,1.0372,0.7991,0.8025,
CVLT,2019-06,2176080252,0.9689,0.7276,,
CVLT,2019-05,2245961164,0.7952,0.723,,
CVLT,2019-04,2824519930,0.9444,1.0042,,
CVLT,2019-03,2990668726,0.9627,,,
CVLT,2019-02,3106507204,1.1045,,,
CVLT,2019-01,2812616561,,,,
CVLT,2020-12,2475112173,1.1625,1.3,1.3742,1.1593
CVLT,2020-11,2129077730,1.0746,1.0588,1.1807,0.9308
CVLT,2020-10,1981191928,1.0406,1.0833,1.0458,0.9348
CVLT,2020-09,1903957310,0.9469,1.0571,1.1263,0.9344
CVLT,2020-08,2010775927,1.0995,1.1151,0.8936,1.0451
CVLT,2020-07,1828797683,1.0153,0.9653,0.8671,0.8103
CVLT,2020-06,1801159872,0.9988,1.0655,0.8436,0.8277
CVLT,2020-05,1803250448,0.9518,0.8014,0.7884,0.8029
CVLT,2020-04,1894490871,1.1207,0.8983,0.8939,0.6707
CVLT,2020-03,1690469339,0.7512,0.7918,0.8296,0.5652
CVLT,2020-02,2250233931,1.067,0.9838,1.1696,0.7244
CVLT,2020-01,2109004280,0.9878,0.9951,0.9344,0.7498
CVLT,2021-12,3016337417,1.0215,0.8484,0.8238,1.2187
CVLT,2021-11,2952751445,0.8969,0.8407,0.9129,1.3869
CVLT,2021-10,3292249567,0.926,0.9201,1.0448,1.6618
CVLT,2021-09,3555353257,1.0122,0.971,1.1694,1.8673
CVLT,2021-08,3512459423,0.9817,1.086,1.1174,1.7468
CVLT,2021-07,3577995677,0.9772,1.1355,1.3059,1.9565
CVLT,2021-06,3661570804,1.1321,1.2044,1.4794,2.0329
CVLT,2021-05,3234377929,1.0264,1.0289,1.5191,1.7936
CVLT,2021-04,3151059314,1.0364,1.1501,1.5905,1.6633
CVLT,2021-03,3040250664,0.9672,1.2283,1.5968,1.7985
CVLT,2021-02,3143494909,1.1474,1.4765,1.5633,1.397
CVLT,2021-01,2739776890,1.1069,1.3829,1.4981,1.2991
CVLT,2022-12,2858267828,0.9846,1.2252,1.0178,0.9476
CVLT,2022-11,2902958537,1.1346,1.1311,1.0882,0.9831
CVLT,2022-10,2558505805,1.0967,0.9392,0.8928,0.7771
CVLT,2022-09,2332826940,0.9089,0.8307,0.8134,0.6561
CVLT,2022-08,2566519980,0.9421,0.9621,0.8846,0.7307
CVLT,2022-07,2724211776,0.97,0.9507,0.8984,0.7614
CVLT,2022-06,2808331665,1.0527,0.9791,0.931,0.767
CVLT,2022-05,2667684190,0.9309,0.9194,0.9035,0.8248
CVLT,2022-04,2865565434,0.9991,0.945,0.8704,0.9094
CVLT,2022-03,2868160148,0.9885,0.9509,0.8067,0.9434
CVLT,2022-02,2901392288,0.9568,0.9826,0.826,0.923
CVLT,2022-01,3032260423,1.0053,0.921,0.8475,1.1068
CVLT,2023-12,3419979332,1.1094,1.142,1.0901,1.1965
CVLT,2023-11,3082792140,1.0474,1.0102,1.0877,1.0619
CVLT,2023-10,2943164645,0.9828,0.8888,1.1343,1.1503
CVLT,2023-09,2994596961,0.9813,0.9545,1.1984,1.2837
CVLT,2023-08,3051551044,0.9215,1.0767,1.0946,1.189
CVLT,2023-07,3311337404,1.0554,1.2762,1.2349,1.2155
CVLT,2023-06,3137387045,1.107,1.2555,1.0977,1.1172
CVLT,2023-05,2834166784,1.0923,1.0166,0.9763,1.0624
CVLT,2023-04,2594644263,1.0383,0.9676,1.0141,0.9055
CVLT,2023-03,2498837010,0.8963,0.8742,1.0712,0.8712
CVLT,2023-02,2787813664,1.0396,0.9603,1.0862,0.9609
CVLT,2023-01,2681528546,0.9382,1.0481,0.9843,0.8843
CVLT,2024-04,4262892952,0.9701,1.2274,1.4484,1.643
CVLT,2024-03,4394357586,1.0587,1.2849,1.4674,1.7586
CVLT,2024-02,4150623706,1.195,1.3464,1.3602,1.4888
CVLT,2024-01,3473181718,1.0156,1.1801,1.0489,1.2952
ASAN,2020-12,4605798818,1.2522,1.412,,
ASAN,2020-11,3678101745,1.3276,,,
ASAN,2020-10,2770385956,0.8493,,,
ASAN,2020-09,3262003200,,,,
ASAN,2021-12,13960073602,0.5906,0.7153,1.6373,3.031
ASAN,2021-11,23636446047,1.0772,1.6926,4.3518,6.4263
ASAN,2021-10,21941935191,1.1242,1.8805,4.0829,7.9202
ASAN,2021-09,19517618357,1.3977,2.2891,3.9028,5.9833
ASAN,2021-08,13964283147,1.1968,2.571,2.2403,
ASAN,2021-07,11667983904,1.3685,2.1711,2.0911,
ASAN,2021-06,8526355363,1.5698,1.7049,1.8512,
ASAN,2021-05,5431392199,1.0106,0.8714,1.4767,
ASAN,2021-04,5374167140,1.0746,0.9631,1.9399,
ASAN,2021-03,5000982779,0.8023,1.0858,1.5331,
ASAN,2021-02,6233217120,1.1171,1.6947,,
ASAN,2021-01,5579814884,1.2115,2.0141,,
ASAN,2022-12,3049218821,0.7632,0.658,0.7966,0.2184
ASAN,2022-11,3995144740,0.9045,0.8501,0.9178,0.169
ASAN,2022-10,4416888458,0.9531,1.2496,0.7035,0.2013
ASAN,2022-09,4634019214,0.9861,1.2106,0.5778,0.2374
ASAN,2022-08,4699369626,1.3295,1.0795,0.4259,0.3365
ASAN,2022-07,3534654143,0.9234,0.563,0.3284,0.3029
ASAN,2022-06,3827768959,0.8793,0.4773,0.2742,0.4489
ASAN,2022-05,4353166879,0.6934,0.3945,0.1842,0.8015
ASAN,2022-04,6278178054,0.7828,0.5833,0.2861,1.1682
ASAN,2022-03,8019821860,0.7268,0.5745,0.4109,1.6036
ASAN,2022-02,11034437352,1.0252,0.4668,0.7902,1.7703
ASAN,2022-01,10763673979,0.771,0.4906,0.9225,1.929
ASAN,2023-12,4437626871,0.9836,1.0732,0.8818,1.4553
ASAN,2023-11,4511663093,1.1256,0.9491,1.1019,1.1293
ASAN,2023-10,4008399585,0.9694,0.811,1.0086,0.9075
ASAN,2023-09,4135013519,0.8699,0.8217,0.971,0.8923
ASAN,2023-08,4753527499,0.9617,1.161,1.399,1.0115
ASAN,2023-07,4942781424,0.9822,1.2437,1.6688,1.3984
ASAN,2023-06,5032190481,1.229,1.1817,1.6503,1.3147
ASAN,2023-05,4094478874,1.0303,1.205,1.0249,0.9406
ASAN,2023-04,3974253892,0.9333,1.3418,0.8998,0.633
ASAN,2023-03,4258349191,1.2532,1.3965,0.9189,0.531
ASAN,2023-02,3397911903,1.1472,0.8505,0.7231,0.3079
ASAN,2023-01,2961893850,0.9714,0.6706,0.838,0.2752
ASAN,2024-04,3239452750,0.8565,0.8028,0.8082,0.8151
ASAN,2024-03,3782214013,0.9175,0.8523,0.9147,0.8882
ASAN,2024-02,4122372287,1.0216,0.9137,0.8672,1.2132
ASAN,2024-01,4035055908,0.9093,1.0067,0.8164,1.3623
CYBR,2019-12,4555833563,1.0373,1.1518,0.9434,
CYBR,2019-11,4391975640,1.1339,0.978,0.9051,
CYBR,2019-10,3873463313,0.9793,0.7489,0.8489,
CYBR,2019-09,3955432174,0.8808,0.8191,0.9556,
CYBR,2019-08,4490788164,0.8682,0.9255,1.2481,
CYBR,2019-07,5172420283,1.0711,1.1336,1.788,
CYBR,2019-06,4828909032,0.9952,1.1666,,
CYBR,2019-05,4852346893,1.0634,1.3486,,
CYBR,2019-04,4563010940,1.1024,1.5773,,
CYBR,2019-03,4139272880,1.1504,,,
CYBR,2019-02,3598187337,1.2438,,,
CYBR,2019-01,2892923715,,,,
CYBR,2020-12,5133701603,1.2352,1.3035,1.3156,1.1268
CYBR,2020-11,4156162631,0.9763,0.9708,1.0659,0.9463
CYBR,2020-10,4257041670,1.0809,0.9871,1.2313,1.099
CYBR,2020-09,3938327930,0.9199,1.0093,1.1707,0.9957
CYBR,2020-08,4281084016,0.9927,1.0979,0.9017,0.9533
CYBR,2020-07,4312536740,1.1052,1.2473,0.8312,0.8338
CYBR,2020-06,3902041935,1.0007,1.16,0.8565,0.8081
CYBR,2020-05,3899247713,1.1278,0.8213,0.8878,0.8036
CYBR,2020-04,3457441395,1.0278,0.6664,0.8926,0.7577
CYBR,2020-03,3363942402,0.7085,0.7384,0.8505,0.8127
CYBR,2020-02,4747863482,0.9151,1.081,1.0572,1.3195
CYBR,2020-01,5188426570,1.1389,1.3395,1.0031,1.7935
CYBR,2021-12,6582329045,0.8753,1.0058,1.242,1.2822
CYBR,2021-11,7520295718,1.0826,1.2361,1.5391,1.8094
CYBR,2021-10,6946284169,1.0614,1.2531,1.238,1.6317
CYBR,2021-09,6544540050,1.0757,1.2349,1.1977,1.6618
CYBR,2021-08,6084063121,1.0975,1.2452,0.977,1.4212
CYBR,2021-07,5543435822,1.046,0.988,0.8926,1.2854
CYBR,2021-06,5299617514,1.0846,0.9699,1.0323,1.3582
CYBR,2021-05,4886129983,0.8708,0.7846,1.1756,1.2531
CYBR,2021-04,5610951073,1.0269,0.9034,1.318,1.6229
CYBR,2021-03,5464187350,0.8775,1.0644,1.3874,1.6243
CYBR,2021-02,6227225028,1.0027,1.4983,1.4546,1.3116
CYBR,2021-01,6210585940,1.2098,1.4589,1.4401,1.197
CYBR,2022-12,5499148999,0.8963,0.9047,1.0152,0.8354
CYBR,2022-11,6135200455,1.0037,1.0362,1.1341,0.8158
CYBR,2022-10,6112380630,1.0056,1.1189,0.9023,0.8799
CYBR,2022-09,6078450059,1.0266,1.1221,0.9438,0.9288
CYBR,2022-08,5920951782,1.0838,1.0945,1.0056,0.9732
CYBR,2022-07,5463021477,1.0085,0.8064,0.9272,0.9855
CYBR,2022-06,5416931264,1.0013,0.8411,0.823,1.0221
CYBR,2022-05,5409753863,0.7985,0.9187,0.7194,1.1072
CYBR,2022-04,6774479769,1.0519,1.1497,0.9753,1.2074
CYBR,2022-03,6440279299,1.0938,0.9784,0.9841,1.1786
CYBR,2022-02,5888232248,0.9993,0.783,0.9678,0.9456
CYBR,2022-01,5892198441,0.8952,0.8483,1.0629,0.9487
CYBR,2023-12,8754266029,1.1213,1.2481,1.3779,1.5919
CYBR,2023-11,7807010037,1.1414,1.1941,1.3182,1.2725
CYBR,2023-10,6840062792,0.9752,1.0261,1.231,1.1191
CYBR,2023-09,7014310849,1.0729,1.1041,1.1836,1.154
CYBR,2023-08,6537904981,0.9808,1.1039,1.0814,1.1042
